time,MB,MB_err,SMB,SMB_err,D,D_err,BMB,BMB_err
1994-06-17,2.018688,0.314614,3.270157,0.294314,1.198566,0.110299,0.052903,0.013981
1994-06-18,0.379170,0.184238,1.631219,0.146810,1.199284,0.110433,0.052765,0.013957
1994-06-19,-1.352108,0.111790,-0.096436,-0.008679,1.200253,0.110568,0.055419,0.014008
1994-06-20,-1.850648,0.123651,-0.591715,-0.053254,1.201452,0.110703,0.057480,0.014082
1994-06-21,-0.838556,0.118018,0.422023,0.037982,1.202861,0.110838,0.057718,0.014159
1994-06-22,-1.910217,0.126072,-0.644958,-0.058046,1.204457,0.110973,0.060801,0.014483
1994-06-23,-2.741603,0.173633,-1.473907,-0.132652,1.206221,0.111107,0.061475,0.014389
1994-06-24,-1.641247,0.116895,-0.364589,-0.032813,1.208132,0.111242,0.068526,0.014591
1994-06-25,-1.487470,0.113795,-0.193862,-0.017448,1.210168,0.111377,0.083441,0.015491
1994-06-26,-3.729334,0.246039,-2.430557,-0.218750,1.212308,0.111512,0.086468,0.015765
1994-06-27,-0.416964,0.137374,0.873252,0.078593,1.214532,0.111647,0.075683,0.015158
1994-06-28,-0.366080,0.140028,0.922464,0.083022,1.216819,0.111781,0.071724,0.014835
1994-06-29,0.434064,0.192613,1.732758,0.155948,1.219148,0.111916,0.079546,0.015960
1994-06-30,-0.731985,0.124384,0.572059,0.051485,1.221498,0.112051,0.082546,0.016282
1994-07-01,-1.685692,0.118502,-0.388613,-0.034975,1.223848,0.112186,0.073231,0.015294
1994-07-02,0.611382,0.205580,1.905956,0.171536,1.226176,0.112321,0.068398,0.014925
1994-07-03,-1.023081,0.116119,0.274701,0.024723,1.228463,0.112455,0.069319,0.015038
1994-07-04,-1.769483,0.120828,-0.450055,-0.040505,1.230687,0.112590,0.088741,0.016802
1994-07-05,-3.145316,0.198499,-1.803294,-0.162296,1.232828,0.112725,0.109194,0.018837
1994-07-06,-5.406587,0.382596,-4.056382,-0.365074,1.234864,0.112860,0.115341,0.019049
1994-07-07,-6.591476,0.484524,-5.230606,-0.470755,1.236774,0.112994,0.124095,0.019633
1994-07-08,-6.807319,0.503108,-5.442496,-0.489825,1.238538,0.113129,0.126284,0.019782
1994-07-09,-5.739177,0.410752,-4.382037,-0.394383,1.240135,0.113264,0.117005,0.018718
1994-07-10,-5.039254,0.350925,-3.684388,-0.331595,1.241544,0.113399,0.113323,0.018279
1994-07-11,-4.934206,0.342139,-3.580575,-0.322252,1.242743,0.113534,0.110888,0.017968
1994-07-12,-3.614099,0.234315,-2.268644,-0.204178,1.243712,0.113668,0.101743,0.017163
1994-07-13,-5.063133,0.353395,-3.712313,-0.334108,1.244430,0.113803,0.106390,0.017575
1994-07-14,-5.880128,0.422492,-4.515566,-0.406401,1.244876,0.113938,0.119686,0.018856
1994-07-15,-3.258566,0.207191,-1.912253,-0.172103,1.245030,0.114073,0.101283,0.017211
1994-07-16,-3.785759,0.247800,-2.436621,-0.219296,1.245013,0.114059,0.104125,0.017464
1994-07-17,-1.262056,0.116484,0.115466,0.010392,1.244963,0.114044,0.132560,0.021315
1994-07-18,-3.654668,0.236482,-2.291955,-0.206276,1.244881,0.114030,0.117831,0.019263
1994-07-19,-5.422719,0.383077,-4.057938,-0.365214,1.244768,0.114016,0.120012,0.019144
1994-07-20,-4.219722,0.280596,-2.839359,-0.255542,1.244625,0.114002,0.135739,0.020881
1994-07-21,-3.787569,0.246393,-2.417416,-0.217567,1.244452,0.113988,0.125701,0.019517
1994-07-22,-5.219192,0.366203,-3.861874,-0.347569,1.244251,0.113974,0.113067,0.017626
1994-07-23,-5.872338,0.422156,-4.512049,-0.406084,1.244022,0.113960,0.116266,0.018020
1994-07-24,-6.501988,0.476949,-5.142037,-0.462783,1.243767,0.113945,0.116183,0.018112
1994-07-25,-4.864554,0.335899,-3.505076,-0.315457,1.243486,0.113931,0.115992,0.018296
1994-07-26,-4.615553,0.314647,-3.251784,-0.292661,1.243180,0.113917,0.120589,0.019370
1994-07-27,-4.855860,0.335949,-3.506153,-0.315554,1.242850,0.113903,0.106858,0.017712
1994-07-28,-5.248144,0.369744,-3.903940,-0.351355,1.242497,0.113889,0.101707,0.017019
1994-07-29,-5.583202,0.398481,-4.238698,-0.381483,1.242122,0.113875,0.102382,0.017044
1994-07-30,-6.320453,0.462034,-4.971499,-0.447435,1.241726,0.113860,0.107229,0.017701
1994-07-31,-4.663158,0.319908,-3.316055,-0.298445,1.241309,0.113846,0.105794,0.017622
1994-08-01,-2.774042,0.173153,-1.437345,-0.129361,1.240873,0.113832,0.095823,0.017030
1994-08-02,-2.317023,0.145237,-0.984324,-0.088589,1.240419,0.113818,0.092280,0.017066
1994-08-03,-0.235544,0.151185,1.090879,0.098179,1.239947,0.113804,0.086475,0.016327
1994-08-04,-3.057353,0.192643,-1.715802,-0.154422,1.239458,0.113790,0.102092,0.017801
1994-08-05,-4.228814,0.282741,-2.868042,-0.258124,1.238954,0.113775,0.121818,0.019225
1994-08-06,5.465767,0.629480,6.872835,0.618555,1.238435,0.113761,0.168633,0.026314
1994-08-07,-0.244174,0.151782,1.097443,0.098770,1.237902,0.113747,0.103715,0.018540
1994-08-08,0.207263,0.181030,1.550739,0.139567,1.237356,0.113733,0.106121,0.018920
1994-08-09,1.633953,0.289675,2.954640,0.265918,1.236798,0.113719,0.083889,0.016356
1994-08-10,-0.798196,0.123518,0.508879,0.045799,1.236228,0.113705,0.070847,0.015180
1994-08-11,-3.888460,0.258213,-2.569426,-0.231248,1.235648,0.113690,0.083385,0.016510
1994-08-12,-3.812602,0.251358,-2.483583,-0.223523,1.235059,0.113676,0.093959,0.017211
1994-08-13,-4.069514,0.272293,-2.743085,-0.246878,1.234462,0.113662,0.091967,0.016601
1994-08-14,-4.014210,0.267493,-2.683776,-0.241540,1.233857,0.113648,0.096577,0.017173
1994-08-15,-4.091324,0.273597,-2.758473,-0.248263,1.233245,0.113634,0.099606,0.017566
1994-08-16,-2.963822,0.187053,-1.642175,-0.147796,1.232523,0.113459,0.089124,0.016503
1994-08-17,-2.349560,0.147546,-1.035831,-0.093225,1.231597,0.113285,0.082132,0.015668
1994-08-18,-2.214199,0.140452,-0.909938,-0.081894,1.230483,0.113111,0.073779,0.015038
1994-08-19,-2.450801,0.154084,-1.153029,-0.103773,1.229194,0.112936,0.068577,0.014779
1994-08-20,-1.983519,0.129629,-0.692330,-0.062310,1.227747,0.112762,0.063443,0.014352
1994-08-21,-2.341676,0.147950,-1.054703,-0.094923,1.226155,0.112587,0.060818,0.014242
1994-08-22,-1.416009,0.113919,-0.129889,-0.011690,1.224435,0.112413,0.061685,0.014289
1994-08-23,0.610143,0.204723,1.895707,0.170614,1.222601,0.112238,0.062963,0.014323
1994-08-24,0.164730,0.172835,1.453094,0.130778,1.220668,0.112064,0.067696,0.014508
1994-08-25,-1.471514,0.114081,-0.187935,-0.016914,1.218650,0.111890,0.064928,0.014460
1994-08-26,-1.964294,0.127995,-0.673669,-0.060630,1.216564,0.111715,0.074061,0.015043
1994-08-27,-2.965827,0.188560,-1.681291,-0.151316,1.214424,0.111541,0.070112,0.014731
1994-08-28,-2.055468,0.132511,-0.781937,-0.070374,1.212245,0.111366,0.061287,0.014292
1994-08-29,-0.167006,0.149740,1.102978,0.099268,1.210041,0.111192,0.059942,0.014297
1994-08-30,1.454438,0.269007,2.718043,0.244624,1.207829,0.111018,0.055776,0.014113
1994-08-31,0.613863,0.202237,1.872985,0.168569,1.205622,0.110843,0.053499,0.014080
1994-09-01,2.490723,0.355102,3.745841,0.337126,1.203437,0.110669,0.051681,0.013995
1994-09-02,3.647222,0.455158,4.903488,0.441314,1.201287,0.110494,0.054979,0.014219
1994-09-03,0.600172,0.200121,1.848718,0.166385,1.199188,0.110320,0.049358,0.013936
1994-09-04,0.544917,0.195860,1.792798,0.161352,1.197155,0.110145,0.050726,0.013953
1994-09-05,0.376357,0.183437,1.623882,0.146149,1.195203,0.109971,0.052321,0.013999
1994-09-06,-0.026707,0.155685,1.216551,0.109490,1.193347,0.109797,0.049911,0.013946
1994-09-07,-0.927958,0.114041,0.313107,0.028180,1.191601,0.109622,0.049463,0.013940
1994-09-08,-1.248362,0.110335,-0.008886,-0.000800,1.189982,0.109448,0.049494,0.013944
1994-09-09,-1.168716,0.110334,0.068997,0.006210,1.188503,0.109273,0.049210,0.013939
1994-09-10,-0.349860,0.135857,0.886140,0.079753,1.187180,0.109099,0.048820,0.013934
1994-09-11,0.629301,0.200491,1.863828,0.167744,1.186027,0.108925,0.048500,0.013930
1994-09-12,0.739403,0.208692,1.973017,0.177572,1.185061,0.108750,0.048553,0.013930
1994-09-13,3.150543,0.409482,4.384212,0.394579,1.184295,0.108576,0.049375,0.013934
1994-09-14,0.809793,0.213920,2.043248,0.183892,1.183744,0.108401,0.049711,0.013940
1994-09-15,-0.190470,0.143913,1.042521,0.093827,1.183425,0.108227,0.049567,0.013942
1994-09-16,0.169986,0.166921,1.403491,0.126314,1.183227,0.108220,0.050278,0.013996
1994-09-17,-0.301952,0.137590,0.931301,0.083817,1.183032,0.108214,0.050222,0.013982
1994-09-18,-0.592710,0.123341,0.639241,0.057532,1.182839,0.108207,0.049112,0.013940
1994-09-19,0.732856,0.207917,1.966535,0.176988,1.182649,0.108201,0.051031,0.014045
1994-09-20,4.747791,0.549232,5.980961,0.538286,1.182461,0.108194,0.050709,0.014039
1994-09-21,1.528512,0.271207,2.758932,0.248304,1.182276,0.108187,0.048145,0.013927
1994-09-22,-0.095580,0.149411,1.134559,0.102110,1.182093,0.108181,0.048046,0.013927
1994-09-23,0.935705,0.223351,2.165674,0.194911,1.181913,0.108174,0.048056,0.013927
1994-09-24,1.144798,0.239943,2.374722,0.213725,1.181735,0.108168,0.048189,0.013928
1994-09-25,0.866228,0.217956,2.096776,0.188710,1.181559,0.108161,0.048989,0.013943
1994-09-26,-0.143742,0.146485,1.086728,0.097806,1.181386,0.108155,0.049084,0.013949
1994-09-27,-0.008324,0.154807,1.220967,0.109887,1.181216,0.108148,0.048075,0.013927
1994-09-28,0.147120,0.165012,1.376184,0.123857,1.181048,0.108142,0.048016,0.013927
1994-09-29,0.583589,0.196205,1.812486,0.163124,1.180882,0.108135,0.048014,0.013927
1994-09-30,1.829575,0.296055,3.058334,0.275250,1.180719,0.108128,0.048040,0.013927
1994-10-01,0.989412,0.227461,2.218163,0.199635,1.180558,0.108122,0.048194,0.013927
1994-10-02,1.251000,0.248374,2.479711,0.223174,1.180399,0.108115,0.048311,0.013929
1994-10-03,-0.278764,0.138521,0.949764,0.085479,1.180243,0.108109,0.048284,0.013929
1994-10-04,1.490233,0.267926,2.719470,0.244752,1.180089,0.108102,0.049148,0.013952
1994-10-05,0.310788,0.176276,1.539373,0.138544,1.179937,0.108096,0.048647,0.013931
1994-10-06,-0.624426,0.121764,0.603418,0.054308,1.179788,0.108089,0.048055,0.013927
1994-10-07,-0.696921,0.118985,0.530725,0.047765,1.179641,0.108083,0.048006,0.013927
1994-10-08,1.780207,0.291804,3.007704,0.270693,1.179496,0.108076,0.048001,0.013927
1994-10-09,0.777367,0.210775,2.004717,0.180425,1.179354,0.108069,0.047997,0.013927
1994-10-10,0.154629,0.165343,1.381839,0.124366,1.179213,0.108063,0.047997,0.013927
1994-10-11,2.057450,0.315050,3.284575,0.295612,1.179075,0.108056,0.048050,0.013927
1994-10-12,-0.429724,0.130448,0.797215,0.071749,1.178939,0.108050,0.048000,0.013927
1994-10-13,-0.783998,0.115998,0.442804,0.039852,1.178806,0.108043,0.047997,0.013927
1994-10-14,-0.679012,0.119563,0.547658,0.049289,1.178674,0.108037,0.047996,0.013927
1994-10-15,-1.072895,0.109798,0.153651,0.013829,1.178545,0.108030,0.048000,0.013927
1994-10-16,-1.041248,0.110185,0.185170,0.016665,1.178418,0.108023,0.048000,0.013927
1994-10-17,-1.071995,0.109793,0.154297,0.013887,1.178293,0.108017,0.047999,0.013927
1994-10-18,-0.466769,0.128574,0.759400,0.068346,1.178170,0.108010,0.048000,0.013927
1994-10-19,0.925117,0.222130,2.151164,0.193605,1.178049,0.108004,0.047998,0.013927
1994-10-20,-0.462810,0.128742,0.763120,0.068681,1.177930,0.107997,0.047999,0.013927
1994-10-21,-0.889031,0.113025,0.336785,0.030311,1.177814,0.107991,0.048002,0.013927
1994-10-22,1.392931,0.259611,2.618632,0.235677,1.177699,0.107984,0.048003,0.013927
1994-10-23,0.985241,0.226813,2.210830,0.198975,1.177586,0.107978,0.048003,0.013927
1994-10-24,-0.560803,0.124218,0.664670,0.059820,1.177476,0.107971,0.047997,0.013927
1994-10-25,-0.943576,0.111774,0.281792,0.025361,1.177367,0.107964,0.048000,0.013927
1994-10-26,-0.566570,0.123949,0.658693,0.059282,1.177261,0.107958,0.048002,0.013927
1994-10-27,-0.440035,0.129771,0.785122,0.070661,1.177157,0.107951,0.048001,0.013927
1994-10-28,-0.623241,0.121572,0.601813,0.054163,1.177054,0.107945,0.048000,0.013927
1994-10-29,-0.159427,0.145055,1.065523,0.095897,1.176954,0.107938,0.047997,0.013927
1994-10-30,-0.554566,0.124428,0.670288,0.060326,1.176855,0.107932,0.047999,0.013927
1994-10-31,-0.699358,0.118650,0.525401,0.047286,1.176758,0.107925,0.048000,0.013927
1994-11-01,-1.004887,0.110597,0.219782,0.019780,1.176664,0.107918,0.048005,0.013927
1994-11-02,-0.672139,0.119628,0.552433,0.049719,1.176571,0.107912,0.048001,0.013927
1994-11-03,-0.249226,0.139791,0.975255,0.087773,1.176480,0.107905,0.048001,0.013927
1994-11-04,0.803924,0.212509,2.028313,0.182548,1.176391,0.107899,0.047998,0.013927
1994-11-05,1.773518,0.290910,2.997820,0.269804,1.176304,0.107892,0.047998,0.013927
1994-11-06,4.846212,0.557063,6.070429,0.546339,1.176219,0.107886,0.047998,0.013927
1994-11-07,0.240900,0.170930,1.465031,0.131853,1.176135,0.107879,0.047996,0.013927
1994-11-08,-0.776312,0.115992,0.447738,0.040296,1.176053,0.107873,0.047996,0.013927
1994-11-09,1.435035,0.262866,2.659006,0.239311,1.175974,0.107866,0.047997,0.013927
1994-11-10,0.718416,0.205877,1.942314,0.174808,1.175896,0.107859,0.048002,0.013927
1994-11-11,-0.119315,0.147335,1.104504,0.099405,1.175819,0.107853,0.048000,0.013927
1994-11-12,-0.241178,0.140160,0.982563,0.088431,1.175745,0.107846,0.047996,0.013927
1994-11-13,-0.663199,0.119866,0.560469,0.050442,1.175672,0.107840,0.047996,0.013927
1994-11-14,-0.314735,0.136062,0.908862,0.081798,1.175601,0.107833,0.047996,0.013927
1994-11-15,0.154054,0.164901,1.377582,0.123982,1.175532,0.107827,0.047996,0.013927
1994-11-16,0.098413,0.161160,1.321875,0.118969,1.175464,0.107820,0.047998,0.013927
1994-11-17,-0.403090,0.131409,0.820308,0.073828,1.175398,0.107814,0.047999,0.013927
1994-11-18,-0.506760,0.126394,0.716572,0.064491,1.175334,0.107807,0.047998,0.013927
1994-11-19,0.052177,0.158087,1.275444,0.114790,1.175272,0.107800,0.047996,0.013927
1994-11-20,-0.616973,0.121616,0.606234,0.054561,1.175211,0.107794,0.047996,0.013927
1994-11-21,-0.102710,0.148259,1.120437,0.100839,1.175152,0.107787,0.047996,0.013927
1994-11-22,0.160514,0.165278,1.383604,0.124524,1.175094,0.107781,0.047996,0.013927
1994-11-23,0.849063,0.215841,2.072096,0.186489,1.175038,0.107774,0.047996,0.013927
1994-11-24,3.785652,0.463689,5.008636,0.450777,1.174984,0.107768,0.048001,0.013927
1994-11-25,3.182685,0.411125,4.405622,0.396506,1.174931,0.107761,0.048006,0.013927
1994-11-26,2.047963,0.313788,3.270852,0.294377,1.174880,0.107754,0.048009,0.013927
1994-11-27,0.550903,0.193100,1.773750,0.159638,1.174830,0.107748,0.048017,0.013927
1994-11-28,-0.103226,0.148172,1.119571,0.100761,1.174782,0.107741,0.048015,0.013927
1994-11-29,0.089474,0.160462,1.312213,0.118099,1.174735,0.107735,0.048004,0.013927
1994-11-30,-0.453900,0.128790,0.768793,0.069191,1.174690,0.107728,0.048003,0.013927
1994-12-01,-0.707886,0.118086,0.514764,0.046329,1.174646,0.107722,0.048004,0.013927
1994-12-02,1.826918,0.295167,3.049526,0.274457,1.174604,0.107715,0.048004,0.013927
1994-12-03,1.074063,0.233492,2.296631,0.206697,1.174564,0.107709,0.048004,0.013927
1994-12-04,-0.421937,0.130328,0.800590,0.072053,1.174524,0.107702,0.048003,0.013927
1994-12-05,-0.660289,0.119802,0.562199,0.050598,1.174487,0.107695,0.048001,0.013927
1994-12-06,-0.025611,0.152949,1.196835,0.107715,1.174450,0.107689,0.047996,0.013927
1994-12-07,-0.406605,0.131074,0.815806,0.073423,1.174415,0.107682,0.047996,0.013927
1994-12-08,-0.065056,0.150456,1.157321,0.104159,1.174382,0.107676,0.047996,0.013927
1994-12-09,-0.669202,0.119436,0.553144,0.049783,1.174350,0.107669,0.047996,0.013927
1994-12-10,-1.037784,0.109823,0.184530,0.016608,1.174319,0.107663,0.047996,0.013927
1994-12-11,-0.418796,0.130434,0.803490,0.072314,1.174290,0.107656,0.047996,0.013927
1994-12-12,0.005904,0.154920,1.228162,0.110535,1.174261,0.107649,0.047996,0.013927
1994-12-13,2.887207,0.385447,4.109437,0.369849,1.174235,0.107643,0.047996,0.013927
1994-12-14,2.562233,0.357474,3.784438,0.340599,1.174209,0.107636,0.047996,0.013927
1994-12-15,0.970794,0.225238,2.192975,0.197368,1.174185,0.107630,0.047996,0.013927
1994-12-16,-0.353171,0.133766,0.868987,0.078209,1.174162,0.107623,0.047996,0.013927
1994-12-17,-0.914559,0.111989,0.307578,0.027682,1.174141,0.107617,0.047996,0.013927
1994-12-18,-0.871156,0.113012,0.350960,0.031586,1.174120,0.107610,0.047996,0.013927
1994-12-19,-0.537583,0.124771,0.684514,0.061606,1.174101,0.107604,0.047996,0.013927
1994-12-20,1.567272,0.273483,2.789351,0.251042,1.174083,0.107597,0.047996,0.013927
1994-12-21,5.994615,0.658499,7.216678,0.649501,1.174067,0.107590,0.047996,0.013927
1994-12-22,1.307345,0.252172,2.529393,0.227645,1.174051,0.107584,0.047996,0.013927
1994-12-23,-0.122980,0.146803,1.099053,0.098915,1.174037,0.107577,0.047996,0.013927
1994-12-24,-0.778202,0.115589,0.443818,0.039944,1.174024,0.107571,0.047996,0.013927
1994-12-25,-0.980943,0.110611,0.241065,0.021696,1.174012,0.107564,0.047996,0.013927
1994-12-26,-0.459450,0.128346,0.762547,0.068629,1.174001,0.107558,0.047996,0.013927
1994-12-27,-0.562486,0.123629,0.659501,0.059355,1.173991,0.107551,0.047996,0.013927
1994-12-28,-0.504952,0.126191,0.717027,0.064532,1.173983,0.107545,0.047996,0.013927
1994-12-29,0.290432,0.174029,1.512403,0.136116,1.173975,0.107538,0.047996,0.013927
1994-12-30,0.603556,0.196851,1.825521,0.164297,1.173969,0.107531,0.047996,0.013927
1994-12-31,0.518978,0.190540,1.740937,0.156684,1.173964,0.107525,0.047996,0.013927
1995-01-01,0.333388,0.177058,1.555368,0.139983,1.173959,0.107518,0.048020,0.013927
1995-01-02,1.926982,0.303435,3.148958,0.283406,1.173956,0.107517,0.048020,0.013927
1995-01-03,1.477028,0.266004,2.698984,0.242909,1.173952,0.107517,0.048004,0.013927
1995-01-04,-0.746116,0.116566,0.475837,0.042825,1.173949,0.107516,0.048004,0.013927
1995-01-05,-0.674479,0.119085,0.547472,0.049272,1.173945,0.107515,0.048006,0.013927
1995-01-06,0.879280,0.217982,2.101228,0.189111,1.173942,0.107514,0.048006,0.013927
1995-01-07,0.423387,0.183523,1.645330,0.148080,1.173939,0.107514,0.048004,0.013927
1995-01-08,-0.797846,0.114934,0.424089,0.038168,1.173936,0.107513,0.047999,0.013927
1995-01-09,-0.968157,0.110790,0.253777,0.022840,1.173933,0.107512,0.048001,0.013927
1995-01-10,-0.518672,0.125533,0.703259,0.063293,1.173930,0.107511,0.048001,0.013927
1995-01-11,1.054411,0.231785,2.276338,0.204870,1.173927,0.107510,0.048000,0.013927
1995-01-12,1.190661,0.242691,2.412588,0.217133,1.173925,0.107510,0.048002,0.013927
1995-01-13,0.422810,0.183477,1.644734,0.148026,1.173922,0.107509,0.048002,0.013927
1995-01-14,-0.469697,0.127809,0.752222,0.067700,1.173919,0.107508,0.048000,0.013927
1995-01-15,-0.960730,0.110925,0.261186,0.023507,1.173917,0.107507,0.047999,0.013927
1995-01-16,-1.162831,0.108535,0.059082,0.005317,1.173915,0.107506,0.047999,0.013927
1995-01-17,-1.042120,0.109605,0.179791,0.016181,1.173912,0.107506,0.047999,0.013927
1995-01-18,-1.020810,0.109904,0.201098,0.018099,1.173910,0.107505,0.047998,0.013927
1995-01-19,-0.664790,0.119437,0.557116,0.050140,1.173908,0.107504,0.047999,0.013927
1995-01-20,0.298264,0.174554,1.520168,0.136815,1.173906,0.107503,0.047998,0.013927
1995-01-21,-0.834104,0.113881,0.387799,0.034902,1.173904,0.107502,0.047999,0.013927
1995-01-22,-1.099501,0.108958,0.122403,0.011016,1.173902,0.107502,0.048002,0.013927
1995-01-23,-1.159197,0.108546,0.062705,0.005643,1.173900,0.107501,0.048002,0.013927
1995-01-24,-1.109948,0.108866,0.111951,0.010076,1.173898,0.107500,0.048000,0.013927
1995-01-25,-0.950962,0.111106,0.270934,0.024384,1.173897,0.107499,0.047999,0.013927
1995-01-26,-0.612584,0.121479,0.609320,0.054839,1.173895,0.107498,0.048010,0.013927
1995-01-27,-0.539098,0.124604,0.682816,0.061453,1.173893,0.107498,0.048021,0.013927
1995-01-28,-0.855241,0.113307,0.366668,0.033000,1.173892,0.107497,0.048017,0.013927
1995-01-29,-1.064877,0.109312,0.157027,0.014132,1.173890,0.107496,0.048014,0.013927
1995-01-30,-1.137076,0.108662,0.084826,0.007634,1.173889,0.107495,0.048014,0.013927
1995-01-31,-0.786354,0.115263,0.435546,0.039199,1.173887,0.107494,0.048013,0.013927
1995-02-01,-0.937502,0.111373,0.284397,0.025596,1.173886,0.107494,0.048013,0.013927
1995-02-02,-0.205766,0.141817,1.016132,0.091452,1.173885,0.107493,0.048014,0.013927
1995-02-03,0.913563,0.220649,2.135459,0.192191,1.173883,0.107492,0.048013,0.013927
1995-02-04,0.515195,0.190236,1.737082,0.156337,1.173882,0.107491,0.048005,0.013927
1995-02-05,-0.562637,0.123566,0.659257,0.059333,1.173881,0.107490,0.048013,0.013927
1995-02-06,-0.862144,0.113121,0.359752,0.032378,1.173880,0.107490,0.048016,0.013927
1995-02-07,-0.756117,0.116211,0.465771,0.041919,1.173878,0.107489,0.048010,0.013927
1995-02-08,-0.336565,0.134523,0.885331,0.079680,1.173877,0.107488,0.048018,0.013927
1995-02-09,0.682107,0.202761,1.904013,0.171361,1.173876,0.107487,0.048030,0.013927
1995-02-10,0.754953,0.208330,1.976850,0.177917,1.173875,0.107486,0.048022,0.013927
1995-02-11,-0.258307,0.138809,0.963591,0.086723,1.173874,0.107486,0.048024,0.013927
1995-02-12,-1.014016,0.109986,0.207876,0.018709,1.173873,0.107485,0.048019,0.013927
1995-02-13,-0.988858,0.110393,0.233029,0.020973,1.173872,0.107484,0.048015,0.013927
1995-02-14,-0.388373,0.131811,0.833511,0.075016,1.173871,0.107483,0.048013,0.013927
1995-02-15,-0.798394,0.114887,0.423482,0.038113,1.173870,0.107482,0.048006,0.013927
